#EXPORTTYPE:                 ,DATA ALL                                   
#FILE:                       ,2025_11_14_SL_PS_Tosoh_A1000_5K_min.ngb-ss5
#FORMAT:                     ,NETZSCH5                                   
#FTYPE:                      ,ASCII                                      
#IDENTITY:                   ,PS_A1000                                   
#DECIMAL:                    ,POINT                                      
#SEPARATOR:                  ,COMMA                                      
#MTYPE:                      ,DSC                                        
#INSTRUMENT:                 ,NETZSCH STA 449F5                          
#PROJECT:                    ,PS                                         
#DATE/TIME:                  ,11/14/2025 4:00:44 PM (UTC-5)              
#CORR. FILE:                 ,                                           
#TEMPCAL:                    ,05-05-2025 14:38                           
#SENSITIVITY:                ,28-06-2023 13:53                           
#LABORATORY:                 ,Tran/AAG                                   
#OPERATOR:                   ,Stan                                       
#REMARK:                     ,                                           
#SAMPLE:                     ,PS_A1000                                   
#SAMPLE MASS /mg:            ,4.3                                        
#MATERIAL:                   ,                                           
#REFERENCE:                  ,                                           
#REFERENCE MASS /mg:         ,0                                          
#TYPE OF CRUCIBLE:           ,Al2O3 85 �l, open                          
#SAMPLE CRUCIBLE MASS /mg:   ,0                                          
#REFERENCE CRUCIBLE MASS /mg:,0                                          
#DSC RANGE /�V:              ,5000                                       
#TG RANGE /mg:               ,35000                                      
#TAU-R:                      ,---                                        
#CORR. CODE:                 ,000                                        
#EXO:                        ,-1                                         
#RANGE:                      ,100�C/5.0(K/min)/600�C                     
#SEGMENT:                    ,S3/4                                       
#SEG. 3:                     ,100�C/5.0(K/min)/600�C                     




##Temp./�C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
539.45099,109.28000,     -0.94121,     -5.89326,50.00000,52.00000,3.641170e-09,0.91120
539.52002,109.29333,     -0.94283,     -5.89326,50.00000,52.00000,3.641170e-09,0.91120
539.58099,109.30667,     -0.94321,     -5.89326,50.00000,52.00000,3.641170e-09,0.91120
539.65601,109.32000,     -0.94452,     -5.89326,50.00000,52.00000,3.641170e-09,0.91120
539.70801,109.33333,     -0.94704,     -5.91698,50.00000,52.00000,3.641170e-09,0.91120
539.78302,109.34667,     -0.94805,     -5.92488,50.00000,52.00000,3.641170e-09,0.91120
539.84302,109.36000,     -0.95027,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
539.91901,109.37333,     -0.95282,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
539.98602,109.38667,     -0.95259,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
540.04797,109.40000,     -0.95235,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
540.12201,109.41333,     -0.95275,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
540.18500,109.42667,     -0.95344,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
540.24500,109.44000,     -0.95566,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
540.31403,109.45333,     -0.95605,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
540.38098,109.46667,     -0.95613,     -5.92488,50.00000,52.00000,3.640244e-09,0.91117
540.45203,109.48000,     -0.95744,     -5.91698,50.00000,52.00000,3.640244e-09,0.91117
540.52197,109.49333,     -0.95875,     -5.88791,50.00000,52.00000,3.640244e-09,0.91117
540.58698,109.50667,     -0.96067,     -5.88791,50.00000,52.00000,3.640244e-09,0.91117
540.65100,109.52000,     -0.96137,     -5.85628,50.00000,52.00000,3.640244e-09,0.91117
540.72198,109.53333,     -0.96145,     -5.85628,50.00000,52.00000,3.636821e-09,0.91114
540.79303,109.54667,     -0.96215,     -5.85628,50.00000,52.00000,3.636821e-09,0.91114
540.85699,109.56000,     -0.96345,     -5.86419,50.00000,52.00000,3.636821e-09,0.91114
540.92700,109.57333,     -0.96600,     -5.88791,50.00000,52.00000,3.636821e-09,0.91114
540.98901,109.58667,     -0.96700,     -5.88791,50.00000,52.00000,3.636821e-09,0.91114
541.05499,109.60000,     -0.96861,     -5.88791,50.00000,52.00000,3.636821e-09,0.91114
541.12097,109.61333,     -0.96931,     -5.88791,50.00000,52.00000,3.636821e-09,0.91114
541.19702,109.62667,     -0.97124,     -5.90372,50.00000,52.00000,3.636821e-09,0.91114
541.25201,109.64000,     -0.97223,     -5.91953,50.00000,52.00000,3.636821e-09,0.91114
541.32098,109.65333,     -0.97201,     -5.91953,50.00000,52.00000,3.636821e-09,0.91114
541.38300,109.66667,     -0.97331,     -5.91953,50.00000,52.00000,3.636821e-09,0.91114
541.45099,109.68000,     -0.97524,     -5.91953,50.00000,52.00000,3.636821e-09,0.91114
541.51703,109.69333,     -0.97655,     -5.91953,50.00000,52.00000,3.636821e-09,0.91114
541.58002,109.70667,     -0.97755,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
541.65601,109.72000,     -0.97857,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
541.71399,109.73333,     -0.97864,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
541.77802,109.74667,     -0.98025,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
541.85797,109.76000,     -0.98127,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
541.92999,109.77333,     -0.98259,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
541.97699,109.78667,     -0.98388,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
542.05603,109.80000,     -0.98583,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
542.12201,109.81333,     -0.98591,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
542.18903,109.82667,     -0.98814,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
542.24799,109.84000,     -0.99037,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
542.31799,109.85333,     -0.99323,     -5.91953,50.00000,52.00000,3.645058e-09,0.91111
542.38702,109.86667,     -0.99301,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.45001,109.88000,     -0.99370,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.51599,109.89333,     -0.99409,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.59100,109.90667,     -0.99603,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.65698,109.92000,     -0.99549,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.71198,109.93333,     -0.99772,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.78699,109.94667,     -0.99874,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.85602,109.96000,     -0.99944,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.91998,109.97333,     -0.99982,     -5.91953,50.00000,52.00000,3.633312e-09,0.91109
542.97699,109.98667,     -1.00205,     -5.91163,50.00000,52.00000,3.633312e-09,0.91109
543.05701,110.00000,     -1.00431,     -5.88791,50.00000,52.00000,3.633312e-09,0.91109
543.12500,110.01333,     -1.00532,     -5.88791,50.00000,52.00000,3.633312e-09,0.91109
543.19098,110.02667,     -1.00664,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.25800,110.04000,     -1.00795,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.32800,110.05333,     -1.00866,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.38300,110.06667,     -1.00934,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.46301,110.08000,     -1.00882,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.53302,110.09333,     -1.00983,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.58801,110.10667,     -1.01052,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.65802,110.12000,     -1.01184,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.72900,110.13333,     -1.01285,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.79602,110.14667,     -1.01479,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.85901,110.16000,     -1.01549,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.93103,110.17333,     -1.01650,     -5.88791,50.00000,52.00000,3.636974e-09,0.91106
543.99200,110.18667,     -1.01812,     -5.88791,50.00000,52.00000,3.646785e-09,0.91103
544.06201,110.20000,     -1.02192,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.13300,110.21333,     -1.02170,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.18903,110.22667,     -1.02208,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.25500,110.24000,     -1.02339,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.32703,110.25333,     -1.02472,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.39001,110.26667,     -1.02511,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.46301,110.28000,     -1.02582,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.52197,110.29333,     -1.02620,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.58899,110.30667,     -1.02690,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.66400,110.32000,     -1.02947,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.72198,110.33333,     -1.03016,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.79102,110.34667,     -1.03210,     -5.91953,50.00000,52.00000,3.646785e-09,0.91103
544.85199,110.36000,     -1.03434,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
544.92200,110.37333,     -1.03629,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
544.98798,110.38667,     -1.03668,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.05902,110.40000,     -1.03739,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.12201,110.41333,     -1.04056,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.19501,110.42667,     -1.03941,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.25500,110.44000,     -1.03918,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.32501,110.45333,     -1.03989,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.39099,110.46667,     -1.04276,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.46503,110.48000,     -1.04285,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.53497,110.49333,     -1.04511,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.59497,110.50667,     -1.04518,     -5.91953,50.00000,52.00000,3.634647e-09,0.91100
545.65997,110.52000,     -1.04588,     -5.91163,50.00000,52.00000,3.634647e-09,0.91100
545.72601,110.53333,     -1.04751,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
545.78900,110.54667,     -1.04852,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
545.85999,110.56000,     -1.04923,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
545.92902,110.57333,     -1.04901,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
546.00000,110.58667,     -1.04910,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
546.06598,110.60000,     -1.05166,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
546.13000,110.61333,     -1.05174,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
546.20001,110.62667,     -1.05431,     -5.88791,50.00000,52.00000,3.644656e-09,0.91098
546.26099,110.64000,     -1.05501,     -5.91163,50.00000,52.00000,3.644656e-09,0.91098
546.33301,110.65333,     -1.05665,     -5.91953,50.00000,52.00000,3.644656e-09,0.91098
546.40002,110.66667,     -1.05674,     -5.91953,50.00000,52.00000,3.644656e-09,0.91098
546.46802,110.68000,     -1.05806,     -5.91953,50.00000,52.00000,3.644656e-09,0.91098
546.53497,110.69333,     -1.06063,     -5.91953,50.00000,52.00000,3.640002e-09,0.91094
546.59100,110.70667,     -1.06070,     -5.91953,50.00000,52.00000,3.640002e-09,0.91094
546.66199,110.72000,     -1.06110,     -5.91953,50.00000,52.00000,3.640002e-09,0.91094
546.73798,110.73333,     -1.06306,     -5.90372,50.00000,52.00000,3.640002e-09,0.91094
546.80499,110.74667,     -1.06407,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
546.86499,110.76000,     -1.06415,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
546.93402,110.77333,     -1.06486,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
547.00000,110.78667,     -1.06681,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
547.07501,110.80000,     -1.07000,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
547.13702,110.81333,     -1.06884,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
547.21100,110.82667,     -1.07049,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
547.26099,110.84000,     -1.07180,     -5.88791,50.00000,52.00000,3.640002e-09,0.91094
547.33002,110.85333,     -1.07313,     -5.91163,50.00000,52.00000,3.640002e-09,0.91094
547.40698,110.86667,     -1.07509,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.46698,110.88000,     -1.07579,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.53802,110.89333,     -1.07557,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.60498,110.90667,     -1.07596,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.67499,110.92000,     -1.07730,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.73102,110.93333,     -1.08016,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.79797,110.94667,     -1.08118,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.87402,110.96000,     -1.08314,     -5.91953,50.00000,52.00000,3.641559e-09,0.91091
547.95099,110.97333,     -1.08387,     -5.89581,50.00000,52.00000,3.641559e-09,0.91091
548.01099,110.98667,     -1.08425,     -5.89581,50.00000,52.00000,3.641559e-09,0.91091
548.06897,111.00000,     -1.08650,     -5.89581,50.00000,52.00000,3.641559e-09,0.91091
548.14301,111.01333,     -1.08722,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.21802,111.02667,     -1.08825,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.28497,111.04000,     -1.08896,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.34998,111.05333,     -1.08905,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.40601,111.06667,     -1.09036,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.47803,111.08000,     -1.09139,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.53900,111.09333,     -1.09333,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.60602,111.10667,     -1.09498,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.67200,111.12000,     -1.09693,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.74103,111.13333,     -1.09826,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.81403,111.14667,     -1.09743,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.88300,111.16000,     -1.10000,     -5.89581,50.00000,52.00000,3.645121e-09,0.91088
548.94299,111.17333,     -1.10257,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.00897,111.18667,     -1.10328,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.07397,111.20000,     -1.10585,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.14697,111.21333,     -1.10502,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.20898,111.22667,     -1.10666,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.27002,111.24000,     -1.10767,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.34497,111.25333,     -1.10715,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.40900,111.26667,     -1.11097,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.46899,111.28000,     -1.11229,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.54797,111.29333,     -1.11177,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.61798,111.30667,     -1.11280,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.68701,111.32000,     -1.11320,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.75000,111.33333,     -1.11515,     -5.89581,50.00000,52.00000,3.641824e-09,0.91085
549.81097,111.34667,     -1.11524,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
549.88599,111.36000,     -1.11627,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
549.94598,111.37333,     -1.11728,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.01202,111.38667,     -1.11955,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.09198,111.40000,     -1.12184,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.14697,111.41333,     -1.12316,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.21301,111.42667,     -1.12480,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.28003,111.44000,     -1.12365,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.34497,111.45333,     -1.12592,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.41803,111.46667,     -1.12664,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.48102,111.48000,     -1.12735,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.54700,111.49333,     -1.12775,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.60602,111.50667,     -1.12907,     -5.89581,50.00000,52.00000,3.639016e-09,0.91082
550.68201,111.52000,     -1.13042,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
550.73798,111.53333,     -1.13486,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
550.82202,111.54667,     -1.13560,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
550.87598,111.56000,     -1.13442,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
550.95203,111.57333,     -1.13609,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.00897,111.58667,     -1.13710,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.08002,111.60000,     -1.13719,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.15198,111.61333,     -1.13760,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.21399,111.62667,     -1.13925,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.28302,111.64000,     -1.14090,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.34302,111.65333,     -1.14192,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.41199,111.66667,     -1.14388,     -5.88791,50.00000,52.00000,3.639905e-09,0.91079
551.48499,111.68000,     -1.14554,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
551.55200,111.69333,     -1.14595,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
551.62097,111.70667,     -1.14760,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
551.69098,111.72000,     -1.14832,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
551.74597,111.73333,     -1.14808,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
551.82501,111.74667,     -1.14944,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
551.88202,111.76000,     -1.15045,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
551.95398,111.77333,     -1.15118,     -5.88791,50.00000,52.00000,3.639226e-09,0.91077
552.01398,111.78667,     -1.15220,     -5.89581,50.00000,52.00000,3.639226e-09,0.91077
552.08099,111.80000,     -1.15510,     -5.91163,50.00000,52.00000,3.639226e-09,0.91077
552.15100,111.81333,     -1.15519,     -5.91163,50.00000,52.00000,3.639226e-09,0.91077
552.21198,111.82667,     -1.15621,     -5.91163,50.00000,52.00000,3.639226e-09,0.91077
552.27600,111.84000,     -1.15943,     -5.91163,50.00000,52.00000,3.639226e-09,0.91077
552.35699,111.85333,     -1.15922,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.41901,111.86667,     -1.16025,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.48999,111.88000,     -1.16191,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.55701,111.89333,     -1.16325,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.62000,111.90667,     -1.16302,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.68298,111.92000,     -1.16342,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.74701,111.93333,     -1.16695,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.82501,111.94667,     -1.16643,     -5.91163,50.00000,52.00000,3.646740e-09,0.91073
552.89301,111.96000,     -1.16840,     -5.89581,50.00000,52.00000,3.646740e-09,0.91073
552.96503,111.97333,     -1.16850,     -5.89581,50.00000,52.00000,3.646740e-09,0.91073
553.02197,111.98667,     -1.16858,     -5.89581,50.00000,52.00000,3.646740e-09,0.91073
553.08600,112.00000,     -1.17180,     -5.89581,50.00000,52.00000,3.646740e-09,0.91073
553.15399,112.01333,     -1.17345,     -5.89581,50.00000,52.00000,3.646740e-09,0.91073
553.22198,112.02667,     -1.17324,     -5.89581,50.00000,52.00000,3.645096e-09,0.91071
553.28302,112.04000,     -1.17645,     -5.89581,50.00000,52.00000,3.645096e-09,0.91071
553.34802,112.05333,     -1.17748,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.42700,112.06667,     -1.17727,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.48297,112.08000,     -1.17798,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.56500,112.09333,     -1.17809,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.62402,112.10667,     -1.18036,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.69702,112.12000,     -1.18015,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.75702,112.13333,     -1.18149,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.82001,112.14667,     -1.18533,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.89398,112.16000,     -1.18450,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
553.96002,112.17333,     -1.18615,     -5.88000,50.00000,52.00000,3.645096e-09,0.91071
554.01898,112.18667,     -1.18655,     -5.87209,50.00000,52.00000,3.633096e-09,0.91068
554.09198,112.20000,     -1.18790,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.15503,112.21333,     -1.18987,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.22803,112.22667,     -1.19029,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.29498,112.24000,     -1.19038,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.36401,112.25333,     -1.19204,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.42902,112.26667,     -1.19370,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.49500,112.28000,     -1.19505,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.57098,112.29333,     -1.19516,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.62201,112.30667,     -1.19711,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.69702,112.32000,     -1.19878,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.75299,112.33333,     -1.20074,     -5.86419,50.00000,52.00000,3.633096e-09,0.91068
554.83099,112.34667,     -1.20022,     -5.86419,50.00000,52.00000,3.640735e-09,0.91065
554.89697,112.36000,     -1.20220,     -5.86419,50.00000,52.00000,3.640735e-09,0.91065
554.95801,112.37333,     -1.20166,     -5.86419,50.00000,52.00000,3.640735e-09,0.91065
